order_id,order_date,region,segment,category,product,customer_id,quantity,unit_price,discount,revenue,cost,profit
ORD-101698,2025-07-11,Midwest,Consumer,Furniture,Table,C1245,3,263.82,0.15,672.74,452.72,220.02
ORD-100327,2025-07-11,Northeast,Corporate,Office Supplies,Storage,C1010,3,60.7,0.0,182.1,70.42,111.68
ORD-100904,2025-07-11,West,Corporate,Office Supplies,Binders,C1292,7,73.96,0.0,517.72,276.19,241.53
ORD-100457,2025-07-11,South,Home Office,Technology,Laptop,C1143,7,328.57,0.2,1839.99,1354.62,485.37
ORD-100541,2025-07-11,Midwest,Corporate,Office Supplies,Binders,C1037,1,52.45,0.05,49.83,26.72,23.11
ORD-100787,2025-07-11,South,Consumer,Office Supplies,Pens,C1010,2,41.65,0.05,79.13,39.06,40.07
ORD-101370,2025-07-12,Midwest,Consumer,Office Supplies,Paper,C1091,7,44.07,0.25,231.37,111.67,119.7
ORD-101525,2025-07-12,South,Consumer,Office Supplies,Storage,C1047,1,46.87,0.05,44.53,25.3,19.23
ORD-101701,2025-07-12,South,Consumer,Furniture,Chair,C1202,5,181.76,0.0,908.8,683.2,225.6
ORD-101231,2025-07-13,West,Consumer,Furniture,Desk,C1197,2,157.95,0.05,300.1,199.03,101.07
ORD-100612,2025-07-13,West,Consumer,Technology,Laptop,C1201,3,259.24,0.05,738.83,510.52,228.31
ORD-100292,2025-07-13,Northeast,Consumer,Technology,Monitor,C1061,7,163.66,0.0,1145.62,828.94,316.68
ORD-100974,2025-07-13,West,Corporate,Technology,Keyboard,C1178,5,254.99,0.2,1019.96,645.39,374.57
ORD-100303,2025-07-14,Midwest,Consumer,Technology,Printer,C1008,1,345.48,0.25,259.11,156.62,102.49
ORD-100832,2025-07-14,South,Consumer,Furniture,Bookcase,C1121,3,24.7,0.0,74.1,51.49,22.61
ORD-101593,2025-07-14,West,Consumer,Office Supplies,Storage,C1171,7,33.49,0.0,234.43,123.19,111.24
ORD-100834,2025-07-14,Midwest,Consumer,Technology,Laptop,C1069,5,79.64,0.0,398.2,279.48,118.72
ORD-101294,2025-07-14,Northeast,Corporate,Furniture,Bookcase,C1224,1,214.58,0.1,193.12,133.76,59.36
ORD-101736,2025-07-14,West,Corporate,Technology,Laptop,C1238,1,339.37,0.05,322.4,177.43,144.97
ORD-101693,2025-07-15,South,Corporate,Technology,Keyboard,C1074,6,201.34,0.05,1147.64,879.3,268.34
ORD-100532,2025-07-15,Midwest,Corporate,Office Supplies,Paper,C1104,3,37.23,0.15,94.94,50.33,44.61
ORD-101087,2025-07-15,West,Corporate,Technology,Printer,C1243,1,341.17,0.0,341.17,179.02,162.15
ORD-100417,2025-07-15,West,Consumer,Office Supplies,Paper,C1048,1,48.55,0.0,48.55,28.85,19.7
ORD-100742,2025-07-16,Northeast,Consumer,Office Supplies,Labels,C1291,5,38.31,0.15,162.82,90.41,72.41
ORD-100712,2025-07-16,West,Consumer,Furniture,Chair,C1220,1,132.41,0.0,132.41,82.95,49.46
ORD-101291,2025-07-16,West,Consumer,Technology,Keyboard,C1141,5,152.21,0.05,723.0,422.08,300.92
ORD-100181,2025-07-17,South,Corporate,Technology,Headset,C1261,2,434.09,0.2,694.54,483.78,210.76
ORD-100219,2025-07-17,South,Home Office,Furniture,Bookcase,C1265,1,156.92,0.0,156.92,90.15,66.77
ORD-101072,2025-07-17,Northeast,Consumer,Technology,Monitor,C1180,1,369.0,0.0,369.0,191.32,177.68
ORD-101533,2025-07-17,West,Home Office,Technology,Laptop,C1106,5,268.25,0.0,1341.25,989.88,351.37
ORD-101192,2025-07-17,West,Home Office,Technology,Headset,C1009,6,528.66,0.05,3013.36,2129.56,883.8
ORD-101442,2025-07-17,South,Consumer,Furniture,Desk,C1064,6,219.29,0.2,1052.59,764.97,287.62
ORD-100230,2025-07-17,West,Corporate,Technology,Monitor,C1183,4,288.09,0.05,1094.74,563.33,531.41
ORD-100945,2025-07-17,Midwest,Corporate,Technology,Printer,C1024,4,86.23,0.0,344.92,179.75,165.17
ORD-101543,2025-07-18,Midwest,Consumer,Office Supplies,Binders,C1120,7,40.79,0.05,271.25,175.2,96.05
ORD-101769,2025-07-18,Northeast,Consumer,Technology,Printer,C1076,2,273.6,0.15,465.12,288.35,176.77
ORD-101455,2025-07-18,South,Corporate,Technology,Keyboard,C1138,5,283.17,0.15,1203.47,699.12,504.35
ORD-100246,2025-07-18,Northeast,Corporate,Furniture,Bookcase,C1224,7,235.27,0.05,1564.55,999.2,565.35
ORD-101443,2025-07-19,South,Consumer,Office Supplies,Labels,C1269,7,35.33,0.05,234.94,111.15,123.79
ORD-101128,2025-07-19,Northeast,Consumer,Office Supplies,Pens,C1264,4,68.16,0.0,272.64,161.7,110.94
ORD-101403,2025-07-20,Midwest,Consumer,Technology,Headset,C1129,6,462.03,0.0,2772.18,1933.5,838.68
ORD-101406,2025-07-20,South,Consumer,Office Supplies,Labels,C1142,7,33.47,0.05,222.58,97.78,124.8
ORD-100234,2025-07-20,South,Consumer,Technology,Monitor,C1069,7,348.47,0.05,2317.33,1306.69,1010.64
ORD-101324,2025-07-20,South,Consumer,Office Supplies,Pens,C1283,2,8.0,0.15,13.6,6.29,7.31
ORD-100703,2025-07-20,Northeast,Consumer,Office Supplies,Paper,C1009,5,39.54,0.0,197.7,84.94,112.76
ORD-100111,2025-07-20,Northeast,Consumer,Office Supplies,Paper,C1160,6,35.96,0.2,172.61,88.83,83.78
ORD-100750,2025-07-21,Midwest,Consumer,Technology,Monitor,C1187,7,572.51,0.0,4007.57,1466.85,2540.72
ORD-100907,2025-07-21,Northeast,Consumer,Furniture,Bookcase,C1014,4,173.55,0.0,694.2,486.69,207.51
ORD-100072,2025-07-21,South,Home Office,Furniture,Desk,C1264,7,234.39,0.05,1558.69,1117.88,440.81
ORD-100634,2025-07-21,Northeast,Home Office,Furniture,Bookcase,C1216,7,345.65,0.0,2419.55,1846.05,573.5
ORD-101170,2025-07-21,Northeast,Consumer,Office Supplies,Storage,C1027,6,53.62,0.15,273.46,117.73,155.73
ORD-101308,2025-07-21,Midwest,Home Office,Technology,Keyboard,C1062,6,319.95,0.0,1919.7,1133.62,786.08
ORD-100976,2025-07-22,South,Consumer,Technology,Keyboard,C1124,5,388.72,0.2,1554.88,901.77,653.11
ORD-100665,2025-07-22,Midwest,Consumer,Technology,Laptop,C1147,1,218.55,0.0,218.55,115.36,103.19
ORD-100222,2025-07-22,South,Home Office,Technology,Keyboard,C1133,2,162.87,0.0,325.74,199.02,126.72
ORD-100473,2025-07-23,Midwest,Consumer,Technology,Laptop,C1102,3,331.38,0.1,894.73,566.39,328.34
ORD-101710,2025-07-23,West,Consumer,Furniture,Table,C1135,7,220.43,0.15,1311.56,982.62,328.94
ORD-100758,2025-07-24,West,Consumer,Furniture,Chair,C1183,5,212.57,0.15,903.42,577.16,326.26
ORD-100817,2025-07-24,Northeast,Home Office,Furniture,Table,C1276,2,298.22,0.05,566.62,370.25,196.37
ORD-101791,2025-07-24,South,Corporate,Furniture,Chair,C1290,4,305.84,0.0,1223.36,829.52,393.84
ORD-101778,2025-07-25,South,Consumer,Office Supplies,Paper,C1185,1,43.31,0.1,38.98,23.87,15.11
ORD-100059,2025-07-25,Midwest,Home Office,Office Supplies,Paper,C1119,3,43.52,0.05,124.03,65.64,58.39
ORD-100573,2025-07-25,South,Consumer,Technology,Keyboard,C1036,7,342.43,0.0,2397.01,1214.8,1182.21
ORD-101665,2025-07-25,Midwest,Consumer,Technology,Keyboard,C1073,1,326.58,0.0,326.58,197.71,128.87
ORD-100880,2025-07-26,West,Consumer,Office Supplies,Labels,C1217,3,52.64,0.15,134.23,69.66,64.57
ORD-100781,2025-07-26,South,Consumer,Office Supplies,Paper,C1153,4,55.91,0.0,223.64,141.54,82.1
ORD-100133,2025-07-26,Northeast,Consumer,Office Supplies,Storage,C1249,4,52.07,0.25,156.21,96.11,60.1
ORD-101757,2025-07-27,West,Corporate,Office Supplies,Pens,C1059,4,46.31,0.0,185.24,70.13,115.11
ORD-100295,2025-07-27,West,Home Office,Technology,Laptop,C1110,4,379.34,0.0,1517.36,964.97,552.39
ORD-100274,2025-07-27,Northeast,Consumer,Office Supplies,Paper,C1093,3,60.66,0.0,181.98,88.54,93.44
ORD-100082,2025-07-27,Midwest,Consumer,Technology,Printer,C1220,5,146.81,0.1,660.64,449.08,211.56
ORD-101315,2025-07-28,Midwest,Home Office,Technology,Headset,C1026,4,183.27,0.0,733.08,354.92,378.16
ORD-101317,2025-07-28,Northeast,Home Office,Office Supplies,Storage,C1197,5,43.98,0.0,219.9,106.91,112.99
ORD-101792,2025-07-28,Northeast,Corporate,Furniture,Table,C1113,3,273.55,0.0,820.65,505.52,315.13
ORD-101181,2025-07-29,Northeast,Consumer,Furniture,Bookcase,C1081,7,175.31,0.0,1227.17,751.35,475.82
ORD-101704,2025-07-29,Midwest,Corporate,Office Supplies,Paper,C1118,7,57.55,0.0,402.85,176.52,226.33
ORD-101137,2025-07-29,South,Corporate,Furniture,Bookcase,C1254,7,143.84,0.05,956.54,734.28,222.26
ORD-101488,2025-07-29,West,Corporate,Furniture,Table,C1252,1,238.76,0.25,179.07,105.44,73.63
ORD-101218,2025-07-30,West,Corporate,Technology,Keyboard,C1172,7,338.92,0.1,2135.2,1084.26,1050.94
ORD-100704,2025-07-31,South,Corporate,Office Supplies,Binders,C1186,5,68.24,0.0,341.2,191.32,149.88
ORD-100917,2025-07-31,West,Consumer,Technology,Keyboard,C1169,7,369.21,0.15,2196.8,1330.25,866.55
ORD-100985,2025-07-31,West,Corporate,Furniture,Table,C1100,2,226.66,0.1,407.99,251.42,156.57
ORD-101042,2025-08-01,West,Consumer,Office Supplies,Labels,C1202,5,55.01,0.25,206.29,122.7,83.59
ORD-100664,2025-08-01,Midwest,Consumer,Office Supplies,Binders,C1010,7,36.32,0.05,241.53,109.27,132.26
ORD-100081,2025-08-01,West,Corporate,Furniture,Cabinet,C1042,1,371.86,0.25,278.9,209.77,69.13
ORD-100863,2025-08-02,Midwest,Corporate,Office Supplies,Binders,C1123,2,75.13,0.0,150.26,102.21,48.05
ORD-100122,2025-08-02,Northeast,Home Office,Furniture,Cabinet,C1250,3,203.16,0.1,548.53,345.83,202.7
ORD-101155,2025-08-02,South,Corporate,Technology,Printer,C1054,4,285.74,0.0,1142.96,600.74,542.22
ORD-100884,2025-08-02,West,Consumer,Office Supplies,Pens,C1002,6,40.54,0.05,231.08,142.98,88.1
ORD-101786,2025-08-02,West,Consumer,Furniture,Chair,C1134,7,97.03,0.05,645.25,421.66,223.59
ORD-100594,2025-08-03,South,Consumer,Technology,Laptop,C1223,4,460.27,0.0,1841.08,1196.74,644.34
ORD-100009,2025-08-03,Northeast,Consumer,Furniture,Desk,C1056,6,296.15,0.15,1510.36,1053.96,456.4
ORD-101312,2025-08-03,West,Consumer,Technology,Laptop,C1225,4,437.61,0.0,1750.44,962.0,788.44
ORD-101217,2025-08-03,South,Home Office,Office Supplies,Pens,C1173,4,43.69,0.1,157.28,87.55,69.73
ORD-101333,2025-08-03,Midwest,Consumer,Office Supplies,Storage,C1149,5,72.85,0.0,364.25,194.12,170.13
ORD-100524,2025-08-03,Midwest,Corporate,Furniture,Table,C1011,7,203.53,0.1,1282.24,796.2,486.04
ORD-100392,2025-08-03,South,Consumer,Office Supplies,Storage,C1235,7,58.22,0.1,366.79,170.74,196.05
ORD-101565,2025-08-03,South,Consumer,Office Supplies,Labels,C1156,4,38.52,0.25,115.56,69.47,46.09
ORD-100077,2025-08-03,South,Home Office,Furniture,Bookcase,C1185,6,69.62,0.15,355.06,262.8,92.26
ORD-101441,2025-08-03,West,Consumer,Furniture,Table,C1063,2,204.56,0.1,368.21,246.74,121.47
ORD-101467,2025-08-03,West,Consumer,Technology,Monitor,C1153,6,286.77,0.1,1548.56,894.69,653.87
ORD-101630,2025-08-04,Northeast,Home Office,Office Supplies,Pens,C1013,3,48.77,0.0,146.31,90.45,55.86
ORD-101436,2025-08-04,West,Consumer,Furniture,Table,C1162,2,165.88,0.0,331.76,256.64,75.12
ORD-100888,2025-08-04,South,Consumer,Furniture,Chair,C1149,3,54.77,0.25,123.23,78.63,44.6
ORD-100117,2025-08-04,West,Consumer,Office Supplies,Labels,C1212,3,33.57,0.0,100.71,44.15,56.56
ORD-101101,2025-08-04,Midwest,Consumer,Office Supplies,Binders,C1142,2,42.91,0.05,81.53,31.87,49.66
ORD-101576,2025-08-04,South,Corporate,Furniture,Cabinet,C1045,5,309.73,0.15,1316.35,914.79,401.56
ORD-100563,2025-08-05,Midwest,Consumer,Office Supplies,Labels,C1239,5,69.24,0.0,346.2,212.33,133.87
ORD-101410,2025-08-05,South,Corporate,Technology,Monitor,C1016,1,632.51,0.05,600.88,345.2,255.68
ORD-100556,2025-08-05,South,Consumer,Furniture,Table,C1217,6,204.39,0.0,1226.34,878.12,348.22
ORD-100536,2025-08-05,West,Consumer,Office Supplies,Storage,C1276,6,31.78,0.15,162.08,89.95,72.13
ORD-100732,2025-08-05,Northeast,Home Office,Technology,Laptop,C1285,6,283.99,0.05,1618.74,1138.88,479.86
ORD-100623,2025-08-05,West,Corporate,Furniture,Cabinet,C1104,2,170.96,0.2,273.54,159.48,114.06
ORD-100087,2025-08-05,West,Home Office,Furniture,Cabinet,C1187,4,228.16,0.0,912.64,661.1,251.54
ORD-100129,2025-08-06,Midwest,Consumer,Office Supplies,Labels,C1000,4,46.92,0.0,187.68,79.8,107.88
ORD-100474,2025-08-06,Northeast,Consumer,Technology,Printer,C1210,3,240.36,0.1,648.97,343.01,305.96
ORD-101557,2025-08-06,Midwest,Consumer,Office Supplies,Pens,C1080,4,58.56,0.0,234.24,132.94,101.3
ORD-101134,2025-08-06,South,Home Office,Furniture,Cabinet,C1102,2,403.83,0.0,807.66,516.62,291.04
ORD-100217,2025-08-06,South,Consumer,Office Supplies,Binders,C1152,1,64.85,0.1,58.36,31.21,27.15
ORD-100856,2025-08-06,Midwest,Consumer,Office Supplies,Pens,C1245,2,42.35,0.0,84.7,47.08,37.62
ORD-100069,2025-08-06,Northeast,Corporate,Office Supplies,Binders,C1290,5,31.72,0.2,126.88,74.0,52.88
ORD-101697,2025-08-07,Midwest,Home Office,Office Supplies,Paper,C1138,7,48.2,0.15,286.79,142.46,144.33
ORD-101356,2025-08-07,West,Consumer,Furniture,Desk,C1181,3,313.44,0.15,799.27,494.41,304.86
ORD-100705,2025-08-08,South,Corporate,Office Supplies,Storage,C1132,6,12.9,0.0,77.4,52.64,24.76
ORD-100966,2025-08-08,Midwest,Home Office,Furniture,Desk,C1208,2,105.64,0.0,211.28,155.99,55.29
ORD-100697,2025-08-08,Northeast,Corporate,Office Supplies,Pens,C1171,2,42.6,0.0,85.2,45.97,39.23
ORD-100642,2025-08-08,West,Corporate,Office Supplies,Storage,C1053,1,53.37,0.1,48.03,22.0,26.03
ORD-100468,2025-08-08,Northeast,Consumer,Furniture,Table,C1218,1,224.47,0.05,213.25,142.0,71.25
ORD-100208,2025-08-08,Midwest,Consumer,Technology,Printer,C1198,1,315.7,0.1,284.13,161.98,122.15
ORD-100331,2025-08-08,Northeast,Consumer,Technology,Keyboard,C1127,5,242.61,0.15,1031.09,692.15,338.94
ORD-100595,2025-08-09,West,Corporate,Technology,Headset,C1278,3,352.46,0.1,951.64,524.29,427.35
ORD-101234,2025-08-10,West,Corporate,Office Supplies,Labels,C1192,5,39.9,0.0,199.5,130.58,68.92
ORD-100144,2025-08-10,Northeast,Corporate,Furniture,Desk,C1069,1,146.28,0.0,146.28,92.31,53.97
ORD-101690,2025-08-10,West,Home Office,Office Supplies,Paper,C1151,1,53.81,0.0,53.81,22.04,31.77
ORD-101300,2025-08-10,West,Consumer,Technology,Laptop,C1138,6,429.22,0.0,2575.32,1496.08,1079.24
ORD-101777,2025-08-10,South,Home Office,Office Supplies,Pens,C1123,5,22.71,0.1,102.2,58.49,43.71
ORD-100775,2025-08-10,West,Consumer,Furniture,Desk,C1013,3,59.96,0.0,179.88,140.24,39.64
ORD-100480,2025-08-10,Northeast,Corporate,Office Supplies,Paper,C1124,1,18.12,0.0,18.12,8.83,9.29
ORD-101677,2025-08-11,South,Consumer,Furniture,Table,C1052,6,206.17,0.2,989.62,600.92,388.7
ORD-100574,2025-08-11,Midwest,Consumer,Office Supplies,Binders,C1164,3,44.22,0.0,132.66,48.99,83.67
ORD-100963,2025-08-11,West,Consumer,Office Supplies,Binders,C1110,3,52.1,0.05,148.49,83.14,65.35
ORD-100490,2025-08-11,South,Consumer,Furniture,Desk,C1163,6,179.78,0.2,862.94,539.67,323.27
ORD-101469,2025-08-11,West,Consumer,Furniture,Cabinet,C1222,3,133.99,0.15,341.67,214.56,127.11
ORD-100354,2025-08-11,West,Consumer,Furniture,Cabinet,C1263,2,179.8,0.1,323.64,222.52,101.12
ORD-101275,2025-08-11,Northeast,Corporate,Office Supplies,Binders,C1050,4,37.8,0.05,143.64,86.89,56.75
ORD-100590,2025-08-11,Midwest,Home Office,Office Supplies,Labels,C1261,7,8.0,0.25,42.0,29.36,12.64
ORD-100550,2025-08-12,South,Consumer,Technology,Printer,C1295,6,395.97,0.0,2375.82,1600.54,775.28
ORD-100725,2025-08-12,Midwest,Consumer,Furniture,Cabinet,C1186,3,210.65,0.0,631.95,416.12,215.83
ORD-101215,2025-08-12,South,Corporate,Technology,Printer,C1019,6,284.93,0.0,1709.58,1197.41,512.17
ORD-101616,2025-08-12,West,Consumer,Furniture,Desk,C1194,1,360.04,0.15,306.03,232.4,73.63
ORD-101669,2025-08-12,West,Consumer,Furniture,Chair,C1030,2,247.23,0.0,494.46,321.25,173.21
ORD-101314,2025-08-12,South,Corporate,Office Supplies,Pens,C1163,2,41.71,0.0,83.42,49.22,34.2
ORD-100683,2025-08-12,Midwest,Consumer,Office Supplies,Binders,C1060,5,63.56,0.1,286.02,128.74,157.28
ORD-100211,2025-08-12,West,Consumer,Technology,Monitor,C1243,5,410.27,0.2,1641.08,1256.93,384.15
ORD-101686,2025-08-12,Midwest,Home Office,Office Supplies,Storage,C1126,6,39.39,0.15,200.89,86.74,114.15
ORD-100212,2025-08-13,Northeast,Consumer,Technology,Headset,C1053,2,263.47,0.0,526.94,248.68,278.26
ORD-101067,2025-08-13,South,Corporate,Office Supplies,Binders,C1201,2,21.05,0.05,39.99,25.54,14.45
ORD-100174,2025-08-13,South,Corporate,Office Supplies,Binders,C1017,7,32.32,0.15,192.3,107.1,85.2
ORD-100185,2025-08-13,Northeast,Consumer,Furniture,Cabinet,C1132,1,228.99,0.05,217.54,154.88,62.66
ORD-100986,2025-08-13,Midwest,Consumer,Office Supplies,Paper,C1056,4,48.97,0.0,195.88,83.57,112.31
ORD-100938,2025-08-14,West,Consumer,Office Supplies,Paper,C1178,3,48.33,0.0,144.99,55.13,89.86
ORD-101601,2025-08-14,West,Consumer,Office Supplies,Pens,C1027,1,23.75,0.0,23.75,16.24,7.51
ORD-101721,2025-08-14,Northeast,Consumer,Furniture,Desk,C1072,3,172.59,0.0,517.77,370.09,147.68
ORD-100789,2025-08-14,Midwest,Consumer,Office Supplies,Pens,C1161,1,40.3,0.15,34.25,19.56,14.69
ORD-101555,2025-08-14,South,Home Office,Furniture,Desk,C1136,5,184.03,0.0,920.15,736.56,183.59
ORD-100317,2025-08-14,Midwest,Consumer,Office Supplies,Pens,C1050,7,18.49,0.05,122.96,74.12,48.84
ORD-101541,2025-08-14,Northeast,Consumer,Technology,Laptop,C1109,4,403.81,0.05,1534.48,1090.89,443.59
ORD-101594,2025-08-14,Midwest,Corporate,Technology,Printer,C1143,4,297.77,0.1,1071.97,736.37,335.6
ORD-101301,2025-08-14,South,Consumer,Technology,Printer,C1109,2,226.93,0.0,453.86,269.91,183.95
ORD-101579,2025-08-15,Midwest,Home Office,Technology,Keyboard,C1258,4,424.44,0.1,1527.98,902.23,625.75
ORD-100542,2025-08-15,Midwest,Consumer,Technology,Headset,C1229,3,248.11,0.1,669.9,402.55,267.35
ORD-100286,2025-08-15,Northeast,Consumer,Technology,Monitor,C1184,5,443.51,0.0,2217.55,1616.18,601.37
ORD-101493,2025-08-15,Midwest,Home Office,Technology,Laptop,C1257,5,285.22,0.0,1426.1,892.86,533.24
ORD-101502,2025-08-15,Northeast,Corporate,Technology,Keyboard,C1136,4,306.45,0.0,1225.8,863.42,362.38
ORD-100902,2025-08-15,Northeast,Corporate,Office Supplies,Binders,C1184,7,30.43,0.0,213.01,128.21,84.8
ORD-100669,2025-08-15,South,Corporate,Furniture,Desk,C1209,4,245.06,0.0,980.24,594.11,386.13
ORD-101385,2025-08-15,Midwest,Home Office,Furniture,Table,C1218,6,166.98,0.0,1001.88,656.79,345.09
ORD-100124,2025-08-15,South,Consumer,Office Supplies,Paper,C1248,2,55.79,0.0,111.58,51.45,60.13
ORD-101399,2025-08-15,Midwest,Home Office,Technology,Laptop,C1237,1,459.82,0.0,459.82,291.08,168.74
ORD-101713,2025-08-15,Midwest,Corporate,Office Supplies,Storage,C1058,7,36.94,0.2,206.86,127.26,79.6
ORD-100700,2025-08-16,Northeast,Consumer,Office Supplies,Binders,C1293,4,40.88,0.0,163.52,86.24,77.28
ORD-101782,2025-08-16,South,Consumer,Office Supplies,Binders,C1205,2,48.06,0.05,91.31,51.82,39.49
ORD-101099,2025-08-16,South,Consumer,Office Supplies,Paper,C1280,4,54.74,0.2,175.17,122.01,53.16
ORD-100925,2025-08-16,Northeast,Consumer,Furniture,Cabinet,C1210,6,174.39,0.25,784.75,528.21,256.54
ORD-101418,2025-08-17,South,Consumer,Furniture,Table,C1022,4,69.37,0.05,263.61,185.19,78.42
ORD-100961,2025-08-17,Midwest,Corporate,Office Supplies,Storage,C1200,6,52.72,0.05,300.5,129.15,171.35
ORD-100782,2025-08-17,South,Consumer,Office Supplies,Paper,C1063,5,63.63,0.05,302.24,184.54,117.7
ORD-100941,2025-08-17,Midwest,Consumer,Technology,Headset,C1121,3,243.03,0.0,729.09,416.77,312.32
ORD-101260,2025-08-17,West,Corporate,Technology,Laptop,C1166,6,267.87,0.15,1366.14,715.67,650.47
ORD-100667,2025-08-17,Northeast,Corporate,Technology,Keyboard,C1037,2,109.06,0.0,218.12,111.35,106.77
ORD-101037,2025-08-17,Northeast,Home Office,Furniture,Chair,C1176,3,297.38,0.0,892.14,461.54,430.6
ORD-100438,2025-08-17,Northeast,Consumer,Furniture,Bookcase,C1003,2,159.93,0.15,271.88,167.48,104.4
ORD-100604,2025-08-18,West,Consumer,Office Supplies,Pens,C1065,5,35.03,0.05,166.39,82.4,83.99
ORD-100311,2025-08-18,Northeast,Consumer,Furniture,Desk,C1066,4,253.71,0.05,964.1,594.95,369.15
ORD-100107,2025-08-19,South,Corporate,Technology,Laptop,C1218,5,449.95,0.05,2137.26,1398.88,738.38
ORD-100140,2025-08-19,West,Corporate,Furniture,Chair,C1172,2,352.24,0.0,704.48,450.74,253.74
ORD-100910,2025-08-19,South,Consumer,Technology,Laptop,C1252,7,401.01,0.15,2386.01,1220.14,1165.87
ORD-100172,2025-08-19,Northeast,Consumer,Furniture,Bookcase,C1283,5,184.47,0.0,922.35,677.41,244.94
ORD-101081,2025-08-19,Midwest,Consumer,Technology,Monitor,C1099,4,392.79,0.0,1571.16,1034.84,536.32
ORD-100145,2025-08-19,South,Consumer,Technology,Headset,C1048,1,329.71,0.05,313.22,199.97,113.25
ORD-101384,2025-08-20,Northeast,Corporate,Technology,Laptop,C1295,5,256.34,0.0,1281.7,843.39,438.31
ORD-100270,2025-08-21,South,Corporate,Office Supplies,Binders,C1207,6,13.78,0.0,82.68,50.6,32.08
ORD-101674,2025-08-21,Midwest,Home Office,Technology,Headset,C1234,6,192.67,0.0,1156.02,532.05,623.97
ORD-101685,2025-08-21,West,Home Office,Office Supplies,Pens,C1226,2,60.99,0.0,121.98,71.0,50.98
ORD-100850,2025-08-21,West,Corporate,Technology,Headset,C1114,3,373.64,0.05,1064.87,696.0,368.87
ORD-100336,2025-08-21,South,Corporate,Furniture,Table,C1248,7,231.41,0.0,1619.87,1039.33,580.54
ORD-100673,2025-08-21,West,Corporate,Office Supplies,Pens,C1242,6,22.05,0.05,125.68,85.63,40.05
ORD-100569,2025-08-21,West,Consumer,Technology,Printer,C1197,1,281.64,0.1,253.48,161.17,92.31
ORD-100193,2025-08-21,Northeast,Consumer,Furniture,Table,C1172,6,133.4,0.05,760.38,495.36,265.02
ORD-100178,2025-08-21,West,Consumer,Furniture,Desk,C1038,3,305.61,0.0,916.83,540.72,376.11
ORD-100921,2025-08-21,Northeast,Consumer,Technology,Laptop,C1245,1,377.36,0.0,377.36,214.58,162.78
ORD-100187,2025-08-22,Midwest,Corporate,Furniture,Bookcase,C1294,5,90.13,0.0,450.65,269.82,180.83
ORD-101293,2025-08-22,Northeast,Corporate,Technology,Printer,C1293,6,251.14,0.0,1506.84,841.67,665.17
ORD-101327,2025-08-23,Northeast,Consumer,Technology,Keyboard,C1183,1,222.28,0.0,222.28,138.95,83.33
ORD-100596,2025-08-23,West,Consumer,Furniture,Table,C1002,3,247.1,0.15,630.1,405.96,224.14
ORD-101652,2025-08-23,Midwest,Consumer,Technology,Keyboard,C1057,3,255.73,0.0,767.19,350.2,416.99
ORD-100819,2025-08-23,West,Corporate,Technology,Monitor,C1128,4,322.37,0.05,1225.01,812.23,412.78
ORD-101738,2025-08-24,Northeast,Home Office,Furniture,Bookcase,C1070,2,274.12,0.0,548.24,376.18,172.06
ORD-101508,2025-08-24,Northeast,Consumer,Office Supplies,Paper,C1278,7,44.3,0.2,248.08,133.52,114.56
ORD-101511,2025-08-24,Northeast,Home Office,Furniture,Bookcase,C1231,5,108.37,0.1,487.66,306.66,181.0
ORD-100774,2025-08-24,Northeast,Consumer,Furniture,Desk,C1224,1,249.28,0.0,249.28,125.93,123.35
ORD-100930,2025-08-24,South,Consumer,Technology,Keyboard,C1243,3,345.87,0.0,1037.61,553.68,483.93
ORD-100027,2025-08-24,Northeast,Home Office,Technology,Monitor,C1267,6,372.95,0.0,2237.7,1261.85,975.85
ORD-101780,2025-08-24,Northeast,Consumer,Office Supplies,Storage,C1120,4,38.52,0.0,154.08,88.52,65.56
ORD-101023,2025-08-24,Northeast,Consumer,Furniture,Cabinet,C1115,6,199.86,0.1,1079.24,580.06,499.18
ORD-101360,2025-08-25,South,Corporate,Furniture,Cabinet,C1056,3,311.49,0.1,841.02,573.45,267.57
ORD-100146,2025-08-25,West,Consumer,Technology,Laptop,C1004,7,228.68,0.0,1600.76,703.39,897.37
ORD-101321,2025-08-25,West,Consumer,Office Supplies,Paper,C1084,2,26.83,0.0,53.66,30.19,23.47
ORD-101627,2025-08-25,South,Consumer,Furniture,Table,C1057,7,133.48,0.05,887.64,630.02,257.62
ORD-100454,2025-08-25,Northeast,Consumer,Office Supplies,Pens,C1053,2,35.57,0.2,56.91,36.27,20.64
ORD-101050,2025-08-25,South,Corporate,Furniture,Cabinet,C1224,1,119.98,0.05,113.98,89.94,24.04
ORD-100083,2025-08-25,South,Corporate,Furniture,Cabinet,C1016,4,151.45,0.05,575.51,407.35,168.16
ORD-100897,2025-08-26,Midwest,Consumer,Technology,Headset,C1153,1,384.77,0.15,327.05,209.25,117.8
ORD-100308,2025-08-26,Midwest,Consumer,Technology,Printer,C1215,7,271.6,0.1,1711.08,1193.34,517.74
ORD-100472,2025-08-26,Midwest,Corporate,Office Supplies,Storage,C1036,6,68.96,0.1,372.38,220.33,152.05
ORD-101259,2025-08-27,Northeast,Consumer,Technology,Laptop,C1252,4,426.33,0.15,1449.52,985.2,464.32
ORD-100447,2025-08-27,Northeast,Consumer,Technology,Printer,C1013,1,446.54,0.0,446.54,329.69,116.85
